Index,Time,Position1 - m,Load1 - kg,PauseCycle,Mark1,Mark2,Motion,Upper Limit,Lower Limit,Emergency Stop
0,0,-0.000003,0.108917,0,0,0,0,0,0,0
1,267,0.000083,0.140037,0,0,0,1,0,0,0
2,299,0.000319,0.466789,0,0,0,1,0,0,0
3,331,0.000624,1.260330,0,0,0,1,0,0,0
4,363,0.000912,2.007193,0,0,0,1,0,0,0
5,409,0.001186,2.551780,0,0,0,1,0,0,0
6,441,0.001464,2.940771,0,0,0,1,0,0,0
7,472,0.001744,3.143046,0,0,0,1,0,0,0
8,503,0.002023,3.205285,0,0,0,1,0,0,0
9,536,0.002302,3.174165,0,0,0,1,0,0,0
10,567,0.002581,3.111927,0,0,0,1,0,0,0
11,598,0.002861,3.049688,0,0,0,1,0,0,0
12,630,0.003139,2.971890,0,0,0,1,0,0,0
13,661,0.003418,2.894092,0,0,0,1,0,0,0
14,708,0.003697,2.847413,0,0,0,1,0,0,0
15,739,0.003976,2.785175,0,0,0,1,0,0,0
16,770,0.004254,2.738496,0,0,0,1,0,0,0
17,801,0.004534,2.691817,0,0,0,1,0,0,0
18,833,0.004812,2.645138,0,0,0,1,0,0,0
19,864,0.005091,2.614019,0,0,0,1,0,0,0
20,895,0.005370,2.582899,0,0,0,1,0,0,0
21,926,0.005649,2.551780,0,0,0,1,0,0,0
22,958,0.005928,2.520661,0,0,0,1,0,0,0
23,989,0.006207,2.489542,0,0,0,1,0,0,0
24,1020,0.006486,2.473982,0,0,0,1,0,0,0
25,1051,0.006765,2.458422,0,0,0,1,0,0,0
26,1114,0.007044,2.427303,0,0,0,1,0,0,0
27,1145,0.007322,2.411743,0,0,0,1,0,0,0
28,1176,0.007601,2.396184,0,0,0,1,0,0,0
29,1209,0.007880,2.380624,0,0,0,1,0,0,0
30,1240,0.008159,2.365064,0,0,0,1,0,0,0
31,1272,0.008438,2.349505,0,0,0,1,0,0,0
32,1303,0.008717,2.333945,0,0,0,1,0,0,0
33,1334,0.008995,2.318386,0,0,0,1,0,0,0
34,1365,0.009275,2.318386,0,0,0,1,0,0,0
35,1397,0.009553,2.287266,0,0,0,1,0,0,0
36,1429,0.009832,2.287266,0,0,0,1,0,0,0
37,1460,0.010111,2.271707,0,0,0,1,0,0,0
38,1507,0.010390,2.256147,0,0,0,1,0,0,0
39,1538,0.010669,2.240587,0,0,0,1,0,0,0
40,1570,0.010948,2.225028,0,0,0,1,0,0,0
41,1601,0.011227,2.193908,0,0,0,1,0,0,0
42,1632,0.011505,2.162789,0,0,0,1,0,0,0
43,1679,0.011785,2.100551,0,0,0,1,0,0,0
44,1696,0.012063,2.022753,0,0,0,1,0,0,0
45,1743,0.012343,1.929395,0,0,0,1,0,0,0
46,1774,0.012621,1.820477,0,0,0,1,0,0,0
47,1805,0.012900,1.696000,0,0,0,1,0,0,0
48,1837,0.013179,1.571523,0,0,0,1,0,0,0
49,1868,0.013458,1.478165,0,0,0,1,0,0,0
50,1900,0.013736,1.400367,0,0,0,1,0,0,0
51,1932,0.014016,1.322569,0,0,0,1,0,0,0
52,1963,0.014294,1.229211,0,0,0,1,0,0,0
53,1994,0.014573,1.151413,0,0,0,1,0,0,0
54,2041,0.014852,1.058055,0,0,0,1,0,0,0
55,2072,0.015131,1.011376,0,0,0,1,0,0,0
56,2103,0.015410,0.964697,0,0,0,1,0,0,0
57,2134,0.015689,0.918018,0,0,0,1,0,0,0
58,2166,0.015969,0.855780,0,0,0,1,0,0,0
59,2197,0.016247,0.809101,0,0,0,1,0,0,0
60,2228,0.016526,0.762422,0,0,0,1,0,0,0
61,2260,0.016804,0.700184,0,0,0,1,0,0,0
62,2291,0.017083,0.653505,0,0,0,1,0,0,0
63,2322,0.017361,0.591266,0,0,0,1,0,0,0
