Index,Time,Position1 - m,Load1 - kg,PauseCycle,Mark1,Mark2,Motion,Upper Limit,Lower Limit,Emergency Stop
0,0,-0.000003,0.046679,0,0,0,0,0,0,0
1,140,-0.000003,0.046679,0,0,0,0,0,0,0
2,267,0.000100,0.108917,0,0,0,1,0,0,0
3,298,0.000348,0.684624,0,0,0,1,0,0,0
4,329,0.000653,1.820477,0,0,0,1,0,0,0
5,360,0.000938,2.847413,0,0,0,1,0,0,0
6,407,0.001212,3.547597,0,0,0,1,0,0,0
7,438,0.001491,4.029945,0,0,0,1,0,0,0
8,470,0.001770,4.325578,0,0,0,1,0,0,0
9,501,0.002049,4.434496,0,0,0,1,0,0,0
10,532,0.002329,4.434496,0,0,0,1,0,0,0
11,563,0.002607,4.403377,0,0,0,1,0,0,0
12,594,0.002887,4.325578,0,0,0,1,0,0,0
13,626,0.003165,4.247780,0,0,0,1,0,0,0
14,657,0.003445,4.169982,0,0,0,1,0,0,0
15,690,0.003723,4.092184,0,0,0,1,0,0,0
16,721,0.004002,4.029945,0,0,0,1,0,0,0
17,768,0.004280,3.952147,0,0,0,1,0,0,0
18,815,0.004560,3.889909,0,0,0,1,0,0,0
19,846,0.004838,3.843230,0,0,0,1,0,0,0
20,879,0.005117,3.796551,0,0,0,1,0,0,0
21,910,0.005396,3.734312,0,0,0,1,0,0,0
22,941,0.005675,3.703193,0,0,0,1,0,0,0
23,972,0.005953,3.656514,0,0,0,1,0,0,0
24,1004,0.006233,3.625395,0,0,0,1,0,0,0
25,1035,0.006512,3.578716,0,0,0,1,0,0,0
26,1066,0.006790,3.547597,0,0,0,1,0,0,0
27,1097,0.007070,3.516477,0,0,0,1,0,0,0
28,1129,0.007348,3.485358,0,0,0,1,0,0,0
29,1175,0.007627,3.454239,0,0,0,1,0,0,0
30,1207,0.007906,3.438679,0,0,0,1,0,0,0
31,1238,0.008185,3.392000,0,0,0,1,0,0,0
32,1269,0.008463,3.376441,0,0,0,1,0,0,0
33,1300,0.008742,3.360881,0,0,0,1,0,0,0
34,1332,0.009021,3.329762,0,0,0,1,0,0,0
35,1363,0.009300,3.314202,0,0,0,1,0,0,0
36,1394,0.009579,3.298643,0,0,0,1,0,0,0
37,1425,0.009858,3.267523,0,0,0,1,0,0,0
38,1456,0.010136,3.251964,0,0,0,1,0,0,0
39,1488,0.010416,3.236404,0,0,0,1,0,0,0
40,1535,0.010694,3.220844,0,0,0,1,0,0,0
41,1583,0.010974,3.205285,0,0,0,1,0,0,0
42,1615,0.011253,3.189725,0,0,0,1,0,0,0
43,1646,0.011531,3.174165,0,0,0,1,0,0,0
44,1677,0.011810,3.158606,0,0,0,1,0,0,0
45,1708,0.012089,3.143046,0,0,0,1,0,0,0
46,1740,0.012369,3.143046,0,0,0,1,0,0,0
47,1772,0.012647,3.127486,0,0,0,1,0,0,0
48,1803,0.012926,3.127486,0,0,0,1,0,0,0
49,1835,0.013204,3.111927,0,0,0,1,0,0,0
50,1866,0.013483,3.096367,0,0,0,1,0,0,0
51,1897,0.013762,3.096367,0,0,0,1,0,0,0
52,1928,0.014041,3.080808,0,0,0,1,0,0,0
53,1975,0.014319,3.080808,0,0,0,1,0,0,0
54,2006,0.014598,3.065248,0,0,0,1,0,0,0
55,2037,0.014877,3.049688,0,0,0,1,0,0,0
56,2069,0.015156,3.049688,0,0,0,1,0,0,0
57,2100,0.015435,3.049688,0,0,0,1,0,0,0
58,2131,0.015715,3.049688,0,0,0,1,0,0,0
59,2163,0.015994,3.034129,0,0,0,1,0,0,0
60,2194,0.016272,3.034129,0,0,0,1,0,0,0
61,2225,0.016551,3.034129,0,0,0,1,0,0,0
62,2256,0.016830,3.034129,0,0,0,1,0,0,0
63,2288,0.017109,3.018569,0,0,0,1,0,0,0
64,2334,0.017387,3.018569,0,0,0,1,0,0,0
65,2381,0.017666,3.018569,0,0,0,1,0,0,0
66,2413,0.017944,3.018569,0,0,0,1,0,0,0
67,2444,0.018223,3.018569,0,0,0,1,0,0,0
68,2475,0.018502,3.003010,0,0,0,1,0,0,0
69,2506,0.018781,3.003010,0,0,0,1,0,0,0
70,2537,0.019060,3.003010,0,0,0,1,0,0,0
71,2569,0.019339,3.003010,0,0,0,1,0,0,0
72,2600,0.019618,3.003010,0,0,0,1,0,0,0
73,2631,0.019897,3.003010,0,0,0,1,0,0,0
74,2662,0.020176,3.003010,0,0,0,1,0,0,0
75,2694,0.020455,3.003010,0,0,0,1,0,0,0
76,2725,0.020734,3.003010,0,0,0,1,0,0,0
77,2772,0.021012,3.018569,0,0,0,1,0,0,0
78,2803,0.021292,3.018569,0,0,0,1,0,0,0
79,2834,0.021570,3.018569,0,0,0,1,0,0,0
80,2866,0.021849,3.034129,0,0,0,1,0,0,0
81,2897,0.022128,3.034129,0,0,0,1,0,0,0
82,2944,0.022407,3.049688,0,0,0,1,0,0,0
83,2975,0.022685,3.049688,0,0,0,1,0,0,0
84,3006,0.022964,3.065248,0,0,0,1,0,0,0
85,3037,0.023243,3.065248,0,0,0,1,0,0,0
86,3069,0.023522,3.080808,0,0,0,1,0,0,0
87,3100,0.023801,3.096367,0,0,0,1,0,0,0
88,3131,0.024080,3.096367,0,0,0,1,0,0,0
89,3162,0.024359,3.096367,0,0,0,1,0,0,0
90,3194,0.024638,3.111927,0,0,0,1,0,0,0
91,3225,0.024916,3.127486,0,0,0,1,0,0,0
92,3256,0.025195,3.127486,0,0,0,1,0,0,0
93,3303,0.025475,3.127486,0,0,0,1,0,0,0
94,3334,0.025753,3.127486,0,0,0,1,0,0,0
95,3365,0.026032,3.127486,0,0,0,1,0,0,0
96,3398,0.026311,3.143046,0,0,0,1,0,0,0
97,3429,0.026590,3.143046,0,0,0,1,0,0,0
98,3476,0.026868,3.143046,0,0,0,1,0,0,0
99,3508,0.027148,3.158606,0,0,0,1,0,0,0
100,3539,0.027426,3.143046,0,0,0,1,0,0,0
101,3570,0.027705,3.143046,0,0,0,1,0,0,0
102,3603,0.027983,3.158606,0,0,0,1,0,0,0
103,3634,0.028263,3.158606,0,0,0,1,0,0,0
104,3681,0.028542,3.174165,0,0,0,1,0,0,0
105,3712,0.028821,3.158606,0,0,0,1,0,0,0
106,3743,0.029099,3.158606,0,0,0,1,0,0,0
107,3774,0.029379,3.158606,0,0,0,1,0,0,0
108,3806,0.029657,3.158606,0,0,0,1,0,0,0
109,3837,0.029937,3.174165,0,0,0,1,0,0,0
110,3868,0.030216,3.174165,0,0,0,1,0,0,0
111,3899,0.030494,3.158606,0,0,0,1,0,0,0
112,3931,0.030773,3.174165,0,0,0,1,0,0,0
113,3962,0.031051,3.174165,0,0,0,1,0,0,0
114,4009,0.031330,3.174165,0,0,0,1,0,0,0
115,4040,0.031609,3.174165,0,0,0,1,0,0,0
116,4071,0.031888,3.174165,0,0,0,1,0,0,0
117,4103,0.032166,3.174165,0,0,0,1,0,0,0
118,4134,0.032446,3.174165,0,0,0,1,0,0,0
119,4165,0.032724,3.189725,0,0,0,1,0,0,0
120,4196,0.033004,3.189725,0,0,0,1,0,0,0
121,4243,0.033282,3.174165,0,0,0,1,0,0,0
122,4274,0.033562,3.174165,0,0,0,1,0,0,0
123,4306,0.033841,3.174165,0,0,0,1,0,0,0
124,4337,0.034119,3.158606,0,0,0,1,0,0,0
125,4368,0.034398,3.127486,0,0,0,1,0,0,0
126,4399,0.034676,3.096367,0,0,0,1,0,0,0
127,4430,0.034956,3.034129,0,0,0,1,0,0,0
128,4462,0.035234,2.956331,0,0,0,1,0,0,0
129,4494,0.035513,2.785175,0,0,0,1,0,0,0
130,4526,0.035792,2.427303,0,0,0,1,0,0,0
131,4557,0.036071,1.913835,0,0,0,1,0,0,0
132,4604,0.036350,0.031119,0,0,0,1,0,0,0
133,4635,0.036629,0.031119,0,0,0,1,0,0,0
134,4666,0.036908,0.031119,0,0,0,1,0,0,0
135,4699,0.037187,0.015560,0,0,0,1,0,0,0
136,4730,0.037465,0.015560,0,0,0,1,0,0,0
