Index,Time,Position1 - m,Load1 - kg,PauseCycle,Mark1,Mark2,Motion,Upper Limit,Lower Limit,Emergency Stop
61,2240,0.016217,3.609835,0,0,0,1,0,0,0
62,2271,0.016495,3.609835,0,0,0,1,0,0,0
63,2302,0.016774,3.594275,0,0,0,1,0,0,0
64,2349,0.017053,3.578716,0,0,0,1,0,0,0
65,2380,0.017332,3.563156,0,0,0,1,0,0,0
66,2412,0.017610,3.547597,0,0,0,1,0,0,0
67,2444,0.017889,3.532037,0,0,0,1,0,0,0
68,2475,0.018168,3.516477,0,0,0,1,0,0,0
69,2507,0.018447,3.485358,0,0,0,1,0,0,0
70,2538,0.018725,3.454239,0,0,0,1,0,0,0
71,2569,0.019005,3.423120,0,0,0,1,0,0,0
72,2600,0.019283,3.376441,0,0,0,1,0,0,0
73,2633,0.019563,3.360881,0,0,0,1,0,0,0
74,2664,0.019841,3.314202,0,0,0,1,0,0,0
75,2695,0.020120,3.298643,0,0,0,1,0,0,0
76,2742,0.020399,3.314202,0,0,0,1,0,0,0
77,2789,0.020678,3.329762,0,0,0,1,0,0,0
78,2821,0.020957,3.376441,0,0,0,1,0,0,0
79,2853,0.021235,3.438679,0,0,0,1,0,0,0
80,2884,0.021515,3.500918,0,0,0,1,0,0,0
81,2916,0.021793,3.563156,0,0,0,1,0,0,0
82,2947,0.022073,3.625395,0,0,0,1,0,0,0
83,2978,0.022351,3.687633,0,0,0,1,0,0,0
84,3009,0.022630,3.749872,0,0,0,1,0,0,0
85,3041,0.022909,3.796551,0,0,0,1,0,0,0
86,3072,0.023188,3.812110,0,0,0,1,0,0,0
87,3103,0.023466,3.812110,0,0,0,1,0,0,0
88,3150,0.023746,3.796551,0,0,0,1,0,0,0
89,3181,0.024024,3.703193,0,0,0,1,0,0,0
90,3212,0.024303,3.469799,0,0,0,1,0,0,0
91,3244,0.024582,3.236404,0,0,0,1,0,0,0
92,3275,0.024861,1.011376,0,0,0,1,0,0,0
93,3306,0.025140,0.062239,0,0,0,1,0,0,0
94,3337,0.025419,0.046679,0,0,0,1,0,0,0
95,3369,0.025697,0.031119,0,0,0,1,0,0,0
96,3400,0.025976,0.031119,0,0,0,1,0,0,0
97,3431,0.026256,0.031119,0,0,0,1,0,0,0
