Index,Time,Position1 - m,Load1 - kg,PauseCycle,Mark1,Mark2,Motion,Upper Limit,Lower Limit,Emergency Stop
0,0,-0.000002,0.031119,0,0,0,0,0,0,0
1,163,-0.000002,0.031119,0,0,0,0,0,0,0
2,301,0.000086,0.077798,0,0,0,1,0,0,0
3,332,0.000323,0.793541,0,0,0,1,0,0,0
4,363,0.000628,2.380624,0,0,0,1,0,0,0
5,401,0.000915,3.936588,0,0,0,1,0,0,0
6,416,0.001189,5.134679,0,0,0,1,0,0,0
7,447,0.001468,6.021579,0,0,0,1,0,0,0
8,501,0.001747,6.566166,0,0,0,1,0,0,0
9,533,0.002026,6.815120,0,0,0,1,0,0,0
10,564,0.002304,6.846239,0,0,0,1,0,0,0
11,602,0.002584,6.784001,0,0,0,1,0,0,0
12,634,0.002864,6.659523,0,0,0,1,0,0,0
13,665,0.003142,6.519487,0,0,0,1,0,0,0
14,702,0.003420,6.379450,0,0,0,1,0,0,0
15,717,0.003699,6.254973,0,0,0,1,0,0,0
16,764,0.003978,6.130496,0,0,0,1,0,0,0
17,802,0.004257,6.006019,0,0,0,1,0,0,0
18,818,0.004536,5.881542,0,0,0,1,0,0,0
19,849,0.004815,5.772624,0,0,0,1,0,0,0
20,903,0.005094,5.679266,0,0,0,1,0,0,0
21,934,0.005372,5.570349,0,0,0,1,0,0,0
22,965,0.005652,5.476991,0,0,0,1,0,0,0
23,1003,0.005930,5.383634,0,0,0,1,0,0,0
24,1034,0.006210,5.290276,0,0,0,1,0,0,0
25,1065,0.006488,5.212478,0,0,0,1,0,0,0
26,1103,0.006767,5.119120,0,0,0,1,0,0,0
27,1118,0.007045,5.056881,0,0,0,1,0,0,0
28,1149,0.007325,4.963523,0,0,0,1,0,0,0
29,1181,0.007603,4.901285,0,0,0,1,0,0,0
30,1218,0.007883,4.807927,0,0,0,1,0,0,0
31,1250,0.008161,4.730129,0,0,0,1,0,0,0
32,1303,0.008440,4.574533,0,0,0,1,0,0,0
33,1334,0.008719,4.201101,0,0,0,1,0,0,0
34,1365,0.008998,3.843230,0,0,0,1,0,0,0
35,1403,0.009277,3.376441,0,0,0,1,0,0,0
36,1434,0.009556,2.442863,0,0,0,1,0,0,0
37,1466,0.009835,2.162789,0,0,0,1,0,0,0
38,1503,0.010113,2.178349,0,0,0,1,0,0,0
39,1519,0.010393,2.225028,0,0,0,1,0,0,0
40,1550,0.010671,2.225028,0,0,0,1,0,0,0
41,1581,0.010951,2.209468,0,0,0,1,0,0,0
42,1619,0.011229,2.178349,0,0,0,1,0,0,0
43,1651,0.011508,2.162789,0,0,0,1,0,0,0
44,1704,0.011786,2.116110,0,0,0,1,0,0,0
45,1735,0.012066,2.053872,0,0,0,1,0,0,0
46,1768,0.012345,2.007193,0,0,0,1,0,0,0
47,1804,0.012624,1.976074,0,0,0,1,0,0,0
48,1820,0.012903,1.991633,0,0,0,1,0,0,0
49,1866,0.013181,1.991633,0,0,0,1,0,0,0
50,1904,0.013460,1.991633,0,0,0,1,0,0,0
51,1920,0.013739,1.976074,0,0,0,1,0,0,0
52,1951,0.014018,1.758239,0,0,0,1,0,0,0
53,1984,0.014297,1.307009,0,0,0,1,0,0,0
54,2020,0.014576,1.338129,0,0,0,1,0,0,0
55,2067,0.014854,1.275890,0,0,0,1,0,0,0
56,2105,0.015134,1.229211,0,0,0,1,0,0,0
